id,median_house_value
2088,70646.01077504549
2089,144961.94016361423
2090,112652.91422458133
2091,117498.0346916779
2092,88288.5415380001
2093,118638.20202453574
2094,158089.1137774922
2095,281628.67801257316
2096,76353.0523553188
2097,66619.48393715732
2098,157612.0630678786
2099,197297.47929065628
2100,309033.1646529697
2101,344626.8709918661
2102,355316.86161296954
2103,232445.6851358842
2104,252250.68484427035
2105,118648.6418696614
2106,157358.60114642233
2107,157579.70388819417
2108,168674.13883233862
2109,249401.8293894017
2110,196677.2264623274
2111,265770.7302574897
2112,306682.54189240234
2113,249793.12140775938
2114,23906.538592624944
2115,164423.6460616719
2116,233707.723845975
2117,308411.8212365075
2118,91693.619584864
2119,108480.71246653609
2120,176059.4695076188
2121,163184.00422092015
2122,222450.63214172656
2123,160901.3566020038
2124,152000.07286765845
2125,182062.61211580457
2126,218273.5947052217
2127,98242.52992271632
2128,45567.77927616192
2129,147383.0790788452
2130,241261.119897109
2131,327974.04061097465
2132,368695.87484779954
2133,301797.04369416507
2134,243519.008517412
2135,266808.99421272054
2136,99558.00315065775
2137,181804.14020648552
2138,260363.7157202973
2139,217755.98273184383
2140,101861.45265999809
2141,155371.29178405507
2142,87031.07658691797
2143,61710.50159171596
2144,54741.234668330755
2145,108435.7922541243
2146,263684.3921591174
2147,234550.53047629073
2148,209698.8226580033
2149,227735.78569147224
2150,214732.10709647276
2151,195462.42384829093
2152,263410.88757283334
2153,114255.00892151147
2154,102666.4951845482
2155,184700.4706571675
2156,251438.31048570015
2157,257239.55648912583
2158,188467.86582056992
2159,173860.03991575912
2160,205394.14829837205
2161,238247.35785529017
2162,218098.6408599317
2163,143476.74421137339
2164,174546.07338167867
2165,214511.43008964695
2166,99284.33069120068
2167,119574.77268530196
2168,170423.7496451307
2169,193814.38780163927
2170,398644.3526677042
2171,200134.94535856508
2172,208087.72770994343
2173,336261.9617306143
2174,184868.6230771751
2175,210370.64185651392
2176,94508.94161769422
2177,165435.73201153008
2178,78109.99781209929
2179,339698.50090898015
2180,109155.96430468885
2181,319636.999973516
2182,100653.79876020597
2183,199510.40022718208
2184,221948.04731743177
2185,197370.44073173823
2186,204881.26865566522
2187,164106.78462394234
2188,314839.12107389746
2189,325385.0377480071
2190,171387.97541652573
2191,173027.2932626251
2192,96088.36094353208
2193,260151.6391270673
2194,234540.21012701653
2195,210848.16931247385
2196,278097.421255318
2197,196032.24530714285
2198,115624.07630573958
2199,248818.6260279338
2200,256407.45007589506
2201,84826.71505425451
2202,250085.5066132634
2203,280653.52753777336
2204,190999.16194593813
2205,188714.920994292
2206,262148.00629166234
2207,389281.35335850436
2208,267109.170333982
2209,175573.77659712685
2210,137721.1839279174
2211,310357.37998600444
2212,96901.12442050036
2213,152071.18148491066
2214,111421.52171906689
2215,197808.64403090533
2216,108090.1262533078
2217,51039.44358859444
2218,123823.46581573272
2219,114289.95811782591
2220,159005.10658084136
2221,122279.50420839805
2222,194862.7127124993
2223,214021.04487297172
2224,253356.8325984208
2225,267677.3213331867
2226,109761.01371827349
2227,96928.43273548875
2228,128121.91042508418
2229,67510.12362578977
2230,154852.74931151606
2231,147763.52663812693
2232,266939.60576095944
2233,139110.3794976673
2234,200063.0322187026
2235,326896.1831329968
2236,420185.0944729592
2237,196509.7984105493
2238,130074.03086282825
2239,224347.30915585533
2240,233018.11814769544
2241,153773.52781507093
2242,26984.52796236379
2243,115797.79710680107
2244,330022.32584967976
2245,170294.62899925327
2246,155637.81218625
2247,300071.5598904067
2248,60720.26512949681
2249,143515.62191812554
2250,271426.2977220942
2251,175014.8185032755
2252,60818.387404413894
2253,143514.09589396557
2254,246364.58940437762
2255,64381.46334305545
2256,315222.2167249634
2257,171578.54230909236
2258,85285.266846532
2259,314882.5783896912
2260,98384.04435409559
2261,97956.40590945398
2262,109268.58163434407
2263,155971.1972047994
2264,224917.5237376336
2265,349217.54172219895
2266,114657.97403516015
2267,256480.96813513432
2268,78402.9532034439
2269,148769.5543959597
2270,280056.0439939457
2271,100574.1715881615
2272,50151.10241244314
2273,158104.44651381997
2274,159745.7027382045
2275,206186.62358339038
2276,53945.53709595883
2277,72485.82733939914
2278,301856.9234679495
2279,208616.93440374732
2280,184639.24770146795
2281,88499.04184384784
2282,92030.87234830437
2283,540598.5454413211
2284,259021.59419828327
2285,125699.64685131097
2286,134831.8196770195
2287,130557.03863379313
2288,157405.80134710437
2289,157787.0349863572
2290,279124.947329985
2291,210512.06187496288
2292,151572.7252614661
2293,46576.78244183259
2294,272977.37217736896
2295,251189.4402820766
2296,284873.37111544097
2297,248597.9709559083
2298,137464.033904728
2299,95262.76909229672
2300,238069.98690781835
2301,128082.61881248001
2302,248965.68650293304
2303,225139.59895012155
2304,255114.28148722788
2305,268472.4439320527
2306,113098.84245267743
2307,214405.96292583132
2308,278699.4927675212
2309,474906.61526403064
2310,328699.0113807949
2311,160031.29052243475
2312,246279.0170518048
2313,303792.52175014
2314,162505.26300116163
2315,288952.96740683215
2316,189655.44602277316
2317,266508.1097598998
2318,240323.36430158047
2319,169543.71529676998
2320,164469.41816444276
2321,572651.9403635939
2322,275994.22918764036
2323,221146.1451749364
2324,340203.6204734491
2325,153670.00839641923
2326,172332.85510143312
2327,196240.82602426596
2328,111493.47373118391
2329,251618.15561279748
2330,124938.03995447885
2331,261946.56760759465
2332,170657.39547337312
2333,238055.7493907432
2334,170804.22733898414
2335,97174.24861871777
2336,189722.4379059677
2337,297854.54422946787
2338,102424.57908037817
2339,145132.4669620418
2340,188987.52173329797
2341,341086.7426697351
2342,215487.83103228454
2343,147805.86225437932
2344,96975.78040882945
2345,276574.1412175959
2346,92558.6105715842
2347,140617.3255541781
2348,171610.43277645484
2349,116590.46022199001
2350,287136.44109416846
2351,338755.5587608451
2352,235048.31989339786
2353,255583.75320724957
2354,286477.31068601366
2355,202568.1946413424
2356,257583.98098621052
2357,227903.27358248457
2358,259722.37617276143
2359,258943.1961128749
2360,414293.3224475039
2361,318092.1299211187
2362,254048.50353394728
2363,115052.65360729815
2364,174296.88984035095
2365,182146.14404898603
2366,195384.69969822513
2367,262723.53178821737
2368,257061.1409352864
2369,274686.42937996145
2370,238878.27978943568
2371,95884.04071154166
2372,188945.24770887848
2373,86656.32527099596
2374,227388.9905082346
2375,120701.84884004621
2376,117837.58609311609
2377,155376.65256717848
2378,123060.91152691981
2379,319596.2937922608
2380,297249.9412508304
2381,160090.07718266826
2382,112512.48707319843
2383,154839.39024266507
2384,91055.33719689352
2385,222198.91381334886
2386,338074.3203130844
2387,200632.34629445523
2388,148034.14605924813
2389,252383.48998463806
2390,371679.5685454691
2391,161087.04719469137
2392,149695.83169033006
2393,241226.2899575131
2394,299647.5400469173
2395,376866.34060740564
2396,90636.94075922854
2397,197959.64848730108
2398,154450.55621077493
2399,373860.9977764725
2400,226360.72857155604
2401,74230.73860419681
2402,80502.7234461233
2403,186613.76723329676
2404,314322.6282293652
2405,225629.65950794285
2406,217997.3325121724
2407,247935.73245918285
2408,136266.814288734
2409,77497.3607334746
2410,583418.6754079778
2411,276268.0917956154
2412,176657.8334099236
2413,242886.84892778192
2414,233111.88672714029
2415,199088.75351815904
2416,93363.2137123216
2417,79358.66308470443
2418,190135.03001565998
2419,176717.5125625073
2420,316656.7727753995
2421,466789.0478111445
2422,285094.51890732115
2423,204311.47200331604
2424,315389.38172621327
2425,249807.7504004999
2426,254307.66400190163
2427,319960.2295864597
2428,266325.3265777794
2429,182374.39061107533
2430,135774.74039718462
2431,238926.8627367611
2432,279348.26443004934
2433,285881.65100268135
2434,131584.56312617613
2435,209153.8579861261
2436,260834.7083035661
2437,265749.390502803
2438,184707.83915149746
2439,157122.28002821188
2440,253730.00712190103
2441,65334.35159089323
2442,177228.84524746984
2443,138954.11898229178
2444,253208.2382771275
2445,226113.39727773285
2446,238254.87617284665
2447,160694.08120011212
2448,214819.6771018044
2449,137765.46793615026
2450,308652.1085795243
2451,352612.7062076987
2452,239039.10608103033
2453,143528.81405446352
2454,122090.31364121195
2455,278924.14382515475
2456,108421.84706446668
2457,77186.6254741759
2458,111099.07111801626
2459,411396.714728368
2460,204023.0378805818
2461,280827.90939685097
2462,232520.11249958677
2463,346895.15766682895
2464,210885.56922179414
2465,149319.41893581022
2466,210220.78700929694
2467,164587.3924996201
2468,196910.67403255776
2469,162172.9081957927
2470,119311.95074683707
2471,92348.12114516785
2472,105026.91395606194
2473,302153.10882656975
2474,127919.10464404384
2475,178870.3606385542
2476,276418.14196706796
2477,228025.8672456001
2478,228952.50924882945
2479,206220.50367182633
2480,60833.535807296634
2481,125206.78351435019
2482,196635.92492371006
2483,281364.2409288413
2484,271446.12206492946
2485,273582.9605547385
2486,67177.91120102582
2487,316705.5469513596
2488,53708.64756627893
2489,156028.17909066658
2490,190789.08264701953
2491,139863.7056065267
2492,234793.98377337167
2493,148319.28170210263
2494,230448.34416349
2495,193637.8971296642
2496,223461.016880217
2497,279135.4726107842
2498,233768.32889798936
2499,214502.6184436623
2500,182679.12497566268
2501,218229.0724581671
2502,127659.57678763289
2503,168759.10255547194
2504,171659.91279177228
2505,162241.27886177506
2506,204218.8494257452
2507,303776.07075125724
2508,306954.70553705003
2509,108567.64416911546
2510,142572.11779528344
2511,41883.337565296795
2512,144010.36167627852
2513,226274.60770764295
2514,74952.00080544641
2515,67986.08397882152
2516,340732.03227373306
2517,156848.66791368276
2518,279462.88078481006
2519,247015.9991315198
2520,163873.45178529806
2521,138295.92209431762
2522,168799.9903325322
2523,292106.1740679429
2524,211367.91909818165
2525,290517.2905471227
2526,321798.13411448523
2527,93678.48875684291
2528,184488.65855304105
2529,254101.86983723054
2530,140868.04057448497
2531,135903.42404671898
2532,329004.4758519712
2533,247400.01039659558
2534,160371.62018187298
2535,223360.9899262963
2536,241862.31313854316
2537,154480.72911841888
2538,136854.73219511332
2539,231317.48997776443
2540,352965.09032876417
2541,222741.21990483394
2542,168556.47291298024
2543,272859.2464182582
2544,234473.68509900244
2545,213034.21397773875
2546,87821.51092587737
2547,265835.0862121745
2548,426486.88242423255
2549,106681.40829084953
2550,129436.8720175894
2551,152894.77044640714
2552,294432.8469767524
2553,226277.4634731873
2554,221797.47511363076
2555,200880.19444636162
2556,241017.7751664999
2557,263607.4576734132
2558,220229.75606980454
2559,205840.80471230112
2560,206471.26025451347
2561,273214.9122703243
2562,267469.82169248024
2563,275178.8767564683
2564,352900.6161189806
2565,189929.69825308537
2566,159569.91073094634
2567,139832.53719233442
2568,69408.76516154734
2569,30759.668504097965
2570,178118.88070490723
2571,293342.3441451895
2572,109293.52113729157
2573,186203.80782355228
2574,163967.1937262765
2575,253261.8694209326
2576,94511.95705318777
2577,271654.62720372155
2578,239183.7237255494
2579,415997.86523037776
2580,289919.05520843016
2581,221967.9261138062
2582,270476.4312023604
2583,247498.78498383146
2584,281242.94451136
2585,242013.67020655237
2586,306350.06739767455
2587,240670.33636327647
2588,426085.1459524911
2589,208092.70748410607
2590,302488.52306548366
2591,206753.49922139104
2592,202084.40497580077
2593,44966.598286436405
2594,187193.84759492707
2595,194062.74518709537
2596,76534.78130330238
2597,197996.9527658997
2598,284898.19413156854
2599,204512.54791152198
2600,186234.47382619279
2601,279397.52819643216
2602,294312.9673750871
2603,234609.92663126485
2604,205118.10716794385
2605,163614.19775994355
2606,80863.64078831812
2607,242129.9163308954
2608,142298.33710368723
2609,305208.03736140905
2610,148358.94835409336
2611,70275.91674378933
2612,87961.26797943702
2613,317594.3115723501
2614,281757.78849156573
2615,284415.219077304
2616,307507.1278562932
2617,227283.72393844184
2618,187395.6670204834
2619,144692.89234285755
2620,138249.29063919513
2621,114586.08885978628
2622,241638.94409741834
2623,175279.8048685845
2624,226194.22344344715
2625,193897.89150255313
2626,149584.3529541744
2627,115219.76545317657
2628,95920.99257209757
2629,183958.63207106106
2630,127613.93514109077
2631,278065.55784248933
2632,142066.60476085357
2633,276854.30559736304
2634,229271.0895083174
2635,293151.5635648244
2636,227715.37658675108
2637,240147.4550042511
2638,182367.34209422907
2639,123514.79371967446
2640,118705.48180554667
2641,107874.7329611145
2642,184299.15895055747
2643,232512.86913096393
2644,198751.74078403786
2645,97710.53253692435
2646,187726.9087516889
2647,115917.26390499016
2648,148587.43248558277
2649,240929.61902536545
2650,138212.84375616536
2651,315974.3543100832
2652,600780.0931091704
2653,240904.7385633858
2654,364544.7394317286
2655,211572.76896253042
2656,366820.98558969283
2657,59251.30499292351
2658,58527.33662882587
2659,144033.72871107282
2660,173439.62731872918
2661,252399.92467637174
2662,80385.1081637526
2663,161723.94113017712
2664,362151.9556618179
2665,302806.10378319677
2666,193557.34431192698
2667,226225.87291637622
2668,272048.51345699513
2669,129081.62270634621
2670,162711.00870528398
2671,678783.4210778894
2672,288726.586588379
2673,236129.14834766136
2674,264219.2262883652
2675,151873.76839003526
2676,125727.17635141732
2677,220683.0493994588
2678,54069.202181977686
2679,223604.67922082124
2680,477816.3701204527
2681,89005.52311268589
2682,177687.15984224854
2683,150594.10579187935
2684,206305.9293653285
2685,210305.9119286728
2686,203009.21292275935
2687,318981.50813409965
2688,239733.36233374756
2689,134791.39190730965
2690,330125.13173400983
2691,147438.87788676564
2692,535448.0921775559
2693,216637.90711250948
2694,244461.97884304402
2695,256918.2282259753
2696,232869.15728747332
2697,332507.5264113322
2698,229904.28570446512
2699,334488.0477500702
2700,241200.79890446505
2701,446297.59182774974
2702,179521.5754302307
2703,348228.37596922833
2704,168834.48996089678
2705,277026.1569969463
2706,107471.600837179
2707,487815.3606596207
2708,104439.92553719552
2709,248414.4521918376
2710,194300.61032161815
2711,117409.77301691659
2712,228134.80123089952
2713,53673.40379153425
2714,95091.94294468965
2715,284620.1716039893
2716,217333.15656187898
2717,333473.35016814293
2718,213329.2917227191
2719,255917.5302498527
2720,276907.4325164459
2721,37658.78589271894
2722,107707.22942708712
2723,215385.97351268586
2724,249225.13821691368
2725,199476.35754813068
2726,254265.81107514212
2727,-37646.83483455563
2728,366234.8421006859
2729,129713.64942200854
2730,127130.3438021983
2731,137755.54896438261
2732,75415.18740752013
2733,144619.04821311636
2734,131512.98727664677
2735,121000.98974969238
2736,278538.3838255787
2737,150136.70943586482
2738,232602.10848066024
2739,290274.205128666
2740,150783.72562648728
2741,122005.37013734505
2742,331709.9299754873
2743,306203.04638345307
2744,77886.64563286258
2745,193022.32245977223
2746,224622.42449526163
2747,324746.6327095628
2748,310240.2926833639
2749,198274.5418107994
2750,257850.36255528498
2751,229721.78077911912
2752,188056.62916200934
2753,195786.59376462502
2754,70074.97004572907
2755,64513.033811009955
2756,242553.2237985488
2757,228745.44411485363
2758,251916.48456243332
2759,288111.6278088442
2760,147130.96542833745
2761,303721.39533895813
2762,142899.57815500535
2763,111012.27321550064
2764,61956.302956048865
2765,121280.86024359381
2766,29764.223950060084
2767,188194.3482053103
2768,152929.15257478599
2769,204543.86346735526
2770,305054.8359528803
2771,121985.66187352827
2772,66322.56041653035
2773,220718.85966387298
2774,215574.97276219586
2775,146055.318618129
2776,333820.2755686855
2777,192908.94706415385
2778,257907.4984768373
2779,271003.7938101571
2780,127494.7795655285
2781,163535.3221352934
2782,294625.5719307349
2783,126268.70494168624
2784,178459.76733573666
2785,219298.48162033688
2786,136136.61123168934
2787,282942.22226024186
2788,89580.30027504312
2789,189052.43911438948
2790,212009.51630438305
2791,103597.46445602132
2792,204837.97757228278
2793,205290.3440213967
2794,157989.63242041878
2795,79745.97684419388
2796,124172.13124627527
2797,142345.5412023249
2798,209362.91428150935
2799,238337.493626046
2800,314230.72347114375
2801,159188.37398953037
2802,149189.69188142102
2803,235615.55734709976
2804,216610.7525643031
2805,188308.497154749
2806,156589.85218864633
2807,61141.685086900834
2808,160202.97990829172
2809,154652.40431591356
2810,257827.17830141727
2811,82783.47473948868
2812,177434.54979181802
2813,131420.0365709369
2814,178163.2586674923
2815,256081.41808685288
2816,233853.1394116548
2817,154768.62007848173
2818,170208.75033436576
2819,127205.63723764895
2820,274093.5060457722
2821,227118.0613827766
2822,129374.45287382184
2823,232749.83485268755
2824,195966.89979331382
2825,140463.17551888712
2826,242026.50625545857
2827,75974.61562820198
2828,175266.57230555266
2829,83046.54025672143
2830,150894.24521371583
2831,169643.07885027584
2832,272557.71945194714
2833,278633.96809858736
2834,200911.88204553258
2835,183036.722696363
2836,132212.31299524568
2837,431587.8966542515
2838,361138.7010835479
2839,412826.1697075865
2840,161340.98393928632
2841,112152.2890686593
2842,326734.18212023936
2843,331998.81056557084
2844,266367.7218521675
2845,258156.57495117234
2846,289567.86634688685
2847,243219.55861664424
2848,81799.93100088974
2849,321516.9317058651
2850,279025.039812827
2851,51242.469937691
2852,204018.21735832095
2853,129067.3029793608
2854,213291.38914209
2855,289571.0731822611
2856,244706.26611548243
2857,240420.72677074792
2858,201689.19778852584
2859,90443.6178885214
2860,239352.33929041307
2861,268236.61632840475
2862,92981.7844080329
2863,291170.8258816926
2864,246813.71043749154
2865,137689.60551027628
2866,148614.83937440673
2867,75854.08100514533
2868,246075.93514431082
2869,148132.62664649915
2870,318246.87930562627
2871,280902.5931240306
2872,172908.67366245622
2873,130326.13024851633
2874,182760.59882526053
2875,124820.85853801388
2876,295327.0168138626
2877,272556.7854294521
2878,220132.9368435461
2879,230592.01140455343
2880,356692.37066588923
2881,62661.32727773581
2882,94061.51469112001
2883,188362.93436923483
2884,217708.82018913422
2885,265287.379654855
2886,233059.07969322894
2887,136094.002013552
2888,218149.4989393889
2889,200085.3207895835
2890,272434.86507651256
2891,163622.8850314389
2892,186867.909193289
2893,171707.1549480171
2894,222917.9663299825
2895,265377.40437588375
2896,141514.20388986263
2897,143168.36854360485
2898,239186.39678656217
2899,138680.2261016271
2900,249941.60762568098
2901,100777.62915928755
2902,168192.56496503064
2903,145102.5778648709
2904,232696.26849560114
2905,303217.0024955678
2906,327718.104470212
2907,226561.95695980825
2908,210013.8574531856
2909,474114.2777543501
2910,68836.4656759887
2911,191192.7834463874
2912,202279.28119776817
2913,231452.99566702312
2914,198411.055465905
2915,250061.63460081676
2916,152994.8166045826
2917,106762.34588524373
2918,203394.63068565587
2919,237572.75845198613
2920,288663.59858153947
2921,209944.65532658994
2922,144212.34195793886
2923,214059.31180615444
2924,207212.63876437303
2925,237419.25418271264
2926,271485.5052983202
2927,192518.20308862953
2928,314349.15547797224
2929,284502.7207370009
2930,104986.55741444323
2931,671221.1613436374
2932,290029.09686924936
2933,283325.28646006016
2934,144108.09032281023
2935,130229.57409216976
2936,309041.98262992455
2937,132924.3598708175
2938,260303.55674290517
2939,109074.22802844411
2940,202853.22786374157
2941,204537.94448284153
2942,235829.31550724106
2943,109421.93510581227
2944,39374.14436469693
2945,224845.14544446068
2946,73653.71865856787
2947,220170.3979971381
2948,307405.4496760764
2949,89473.53353604395
2950,57698.29506492149
2951,60205.18355105864
2952,235297.4432578613
2953,251766.30612931168
2954,169784.1901022098
2955,214811.95426753396
2956,246276.4765205821
2957,198670.00612324942
2958,270056.9311388256
2959,155872.75652871793
2960,267927.1571020996
2961,54470.332292857114
2962,223699.69144563517
2963,219442.17653206456
2964,253187.044768109
2965,251020.84979837667
2966,220873.3067101417
2967,277523.1115493248
2968,124671.74160477845
2969,286408.4094451065
2970,193172.1810956085
2971,146843.6418865095
2972,208412.06071045203
2973,251521.4207824706
2974,400452.71938341437
2975,206336.2445297176
2976,445674.2148767458
2977,292622.72632739553
2978,270037.78840126144
2979,280691.5120855216
2980,306648.5150316865
2981,560868.9994812794
2982,304248.3658549292
2983,264768.47699762555
2984,285715.32061359845
2985,157995.1439212435
2986,163474.6106205033
2987,231963.89957538247
2988,348298.31872747326
2989,113122.54122915072
2990,343199.4301604256
2991,214825.34695158573
2992,152683.22341230232
2993,278695.5198380919
2994,204317.6889254814
2995,121177.46083271364
2996,437493.32151684817
2997,135236.6444284916
2998,155410.37885057693
2999,368882.699419247
3000,442400.10618419014
3001,108449.26197773777
3002,166162.36511176825
3003,173825.1792167276
3004,239229.90509314928
3005,105117.87601407059
3006,149052.927197834
3007,208349.19874299085
3008,234711.69146645162
3009,90164.08375915326
3010,140952.45127179613
3011,233178.51263903966
3012,106178.02413717518
3013,154742.25205494417
3014,72229.26817252813
3015,214104.05852956045
3016,190860.92073294893
3017,134553.49094478646
3018,126781.96773555921
3019,289692.6260143947
3020,149194.54048222164
3021,158569.17320018169
3022,263270.97259586444
3023,150280.0038996297
3024,277093.5982106137
3025,279072.37628031056
3026,145317.08167995978
3027,176975.91614744999
3028,226020.22721666982
3029,267158.6189835132
3030,168986.03007246554
3031,145910.45352924848
3032,157370.4672380793
3033,257078.33790820139
3034,321821.4235583409
3035,117366.04160107533
3036,282000.02329957066
3037,262370.4409907535
3038,197010.78375875298
3039,290961.82864338346
3040,233180.4148736298
3041,311357.34989805985
3042,208989.82665536227
3043,301288.19892017124
3044,256617.4888173635
3045,326184.03940195683
3046,184779.82150223525
3047,90851.79714259598
3048,148025.15462056268
3049,592425.4133537798
3050,188643.36628254317
3051,270483.77159096394
3052,274288.73146520974
3053,229958.44637933094
3054,79974.97786407359
3055,187456.4058172144
3056,207657.8714901246
3057,236933.10289330734
3058,230922.1894597127
3059,274595.61139504006
3060,215028.61354260612
3061,47610.06736148801
3062,221169.1183773037
3063,165672.10562240006
3064,68611.20152005646
3065,201471.12531338772
3066,279569.83430451574
3067,135799.60391012207
3068,159523.9919618154
3069,230068.71196230734
3070,130957.3635129612
3071,310644.12420940306
3072,61381.96265498735
3073,300552.7111824383
3074,225022.8028000472
3075,238993.3678667196
3076,184596.11703799432
3077,278139.7437145817
3078,43347.93106500991
3079,163735.9055246911
3080,164327.5007073814
3081,209138.8864073162
3082,108198.43814704707
3083,84261.30324327061
3084,244523.449864137
3085,139823.46693555405
3086,156914.20016217045
3087,76157.60385537613
3088,125005.03025823087
3089,66817.40123892482
3090,267895.7305616061
3091,81313.89090953721
3092,134304.73728410993
3093,255279.58275956567
3094,35634.32474169182
3095,210824.30273990473
3096,58646.98500034446
3097,99059.89679432195
3098,241527.2340806285
3099,236977.49443233432
3100,257319.15663671447
3101,229090.932458119
3102,162928.80066592153
3103,249640.77694635652
3104,337320.3527751337
3105,262299.1456846106
3106,224002.7464732346
3107,303926.4512217585
3108,95986.30755084567
3109,197194.40636319946
3110,197233.0622990937
3111,460761.8198626768
3112,234930.96322395047
3113,215240.8547070953
3114,294708.8415576075
3115,434049.5672743954
3116,278839.1261519934
3117,289210.1957671363
3118,206211.93711394025
3119,188408.08682315378
3120,92417.52607858786
3121,305689.25422664126
3122,299966.2602890753
3123,236064.55525754765
3124,329424.2185056298
3125,144718.32034604764
3126,170258.52742807567
3127,146654.0206498392
3128,235902.17634532647
3129,193801.89764596894
3130,337566.1378483614
3131,254678.15817202674
3132,212836.6155536105
3133,119491.23132244404
3134,333668.4809721755
3135,306982.5855089268
3136,289137.09312308114
3137,104608.09885980282
3138,187793.7773923995
3139,155989.21393619152
3140,376812.75246666325
3141,78233.98108660942
3142,177108.6803928418
3143,420762.58840959193
3144,244385.0219974094
3145,67823.66089029564
3146,245392.36538721155
3147,237475.92241354473
3148,191174.13169388752
3149,50154.252893683035
3150,245650.29335234407
3151,133278.42655177182
3152,171151.01451782137
3153,232725.04204890644
3154,74717.70654758997
3155,261480.8113366752
3156,303965.70499509247
3157,147261.11503146729
3158,58621.98865863541
3159,275086.0328160068
3160,222245.29310274497
3161,184260.22974495078
3162,305908.0539409192
3163,279275.73618507246
3164,79913.44126326451
3165,143389.50102076307
3166,225719.60108130937
3167,232150.25609226944
3168,75714.04405551124
3169,236167.46612337
3170,251257.62864217162
3171,76185.83998539811
3172,127538.0200561746
3173,228323.13835086022
3174,293787.0720093413
3175,121683.12557278015
3176,255297.12890602835
3177,229196.05772572523
3178,360667.70151333185
3179,173918.8808259787
3180,217957.56427309848
3181,337690.0956472121
3182,326383.1467962521
3183,320432.7119319672
3184,180327.19962057285
3185,160263.31697424222
3186,85379.46479380736
3187,175392.5323808943
3188,262962.59731432796
3189,191602.82170257345
3190,120736.99360236665
3191,205452.38024347136
3192,150778.93954981444
3193,290454.8851258764
3194,204313.67198083643
3195,257985.58151870547
3196,395143.70708058355
3197,208201.3783594491
3198,189723.7739274078
3199,367308.4605668308
3200,370301.7228410952
3201,222234.64866393618
3202,178829.69135200465
3203,59320.81909997249
3204,107208.18863632297
3205,268040.92844515666
3206,189081.0158043201
3207,236397.5711358087
3208,70833.54099278431
3209,327150.6175306444
3210,176879.3182541551
3211,80553.44568590773
3212,211966.0602050186
3213,277998.2242624862
3214,220206.60025090538
3215,134299.06414368423
3216,188477.09792804066
3217,166619.20193202328
3218,70664.0458596698
3219,324981.63955312595
3220,121211.46552338824
3221,123187.37252169661
3222,195745.26901434595
3223,233539.6893517226
3224,239232.90747873997
3225,168085.59591378504
3226,147056.18035128294
3227,251498.03455591807
3228,364881.79373412905
3229,301542.0174466497
3230,143569.4269207893
3231,188124.29503006116
3232,374553.85064753704
3233,252997.0149306478
3234,236235.31057321653
3235,242980.35437584016
3236,141913.86415080214
3237,305724.7007715036
3238,284948.1840358344
3239,109733.88125505764
3240,175935.4688121155
3241,175765.0518526393
3242,173424.47893617675
3243,75362.21050132159
3244,199903.10567117343
3245,248912.3228724692
3246,136044.45489988383
3247,228047.8722348865
3248,167623.8055582801
3249,304440.2873969786
3250,246267.46725539397
3251,320453.19935481576
3252,320972.43112529395
3253,167747.5228037252
3254,160454.5636516204
3255,156373.62923931098
3256,268318.1043065507
3257,-14900.679825241212
3258,172584.50058396952
3259,64120.40302581061
3260,219299.0413408964
3261,306866.18348249886
3262,84129.7991098538
3263,248781.21924758563
3264,121571.96337915538
3265,272138.8018891439
3266,249629.73034845153
3267,289604.0775174056
3268,221083.1820567185
3269,150185.1618366926
3270,100915.65028775437
3271,263969.6470936644
3272,185095.83943345537
3273,136872.801411652
3274,262537.08721546456
3275,171802.24962828215
3276,81090.39558428386
3277,196607.1512740613
3278,149304.84332848294
3279,269532.57844610605
3280,234963.9468244831
3281,154539.658819173
3282,195342.78422266478
3283,116294.64887711592
3284,43471.77278509131
3285,166661.58470064588
3286,254871.11523946142
3287,85220.86519117095
3288,126295.98157227784
3289,245621.24620664353
3290,120628.14002773026
3291,216462.57215313334
3292,236141.52968341904
3293,217193.36578913825
3294,268469.84708306147
3295,231182.9765266804
3296,160730.92838229425
3297,110856.3261507554
3298,270267.7159094885
3299,184154.6768718823
3300,264711.1029919293
3301,138728.7026986177
3302,80684.27341098664
3303,229900.64895994402
3304,252744.3849264346
3305,201042.81648985203
3306,226665.38342247717
3307,300622.02888563136
3308,276712.2446453199
3309,130101.79600275261
3310,286648.0909188441
3311,141570.36449267436
3312,258944.90246911487
3313,147801.3101161113
3314,300317.4065849385
3315,264411.1479212432
3316,64238.24657759769
3317,210989.62244443782
3318,156497.77158361347
3319,211788.67346780375
3320,279027.6589209754
3321,74842.82813845063
3322,176514.89458291838
3323,308263.27598564373
3324,132043.57039325451
3325,279255.3400878827
3326,206282.5379317887
3327,250948.85824648477
3328,97510.90403518267
3329,108214.90705031063
3330,301694.22565701744
3331,314962.6314308783
3332,346190.8246936402
3333,117682.22011594987
3334,230296.54857985536
3335,89608.70405331021
3336,156645.4235749254
3337,63664.869362569414
3338,162015.96343302866
3339,282848.0534447483
3340,301552.27769560413
3341,199529.7765571545
3342,219001.62582879
3343,198166.18720688904
3344,196033.8556886199
3345,124760.30019369675
3346,258968.03666119045
3347,224153.3663134072
3348,134071.1590481568
3349,149934.4964371617
3350,115195.03723129211
3351,136279.59253603918
3352,131414.21109149558
3353,160465.0170534635
3354,224407.90851109242
3355,357090.4352417723
3356,175629.86456392193
3357,196299.64258949505
3358,149811.42987493612
3359,129316.51876061736
3360,247518.62540180702
3361,205937.13694605883
3362,75578.32754359348
